timestamp,time_seconds,accel_x_g,accel_y_g,accel_z_g,gyro_x_dps,gyro_y_dps,gyro_z_dps,temp_c
2026-02-13 16:09:30.818,3.000,0.032323,-0.017068,1.772149,1.217,-2.441,0.642,32.25
2026-02-13 16:09:30.918,3.100,0.033788,-0.021463,1.776788,1.431,-2.296,0.741,32.25
2026-02-13 16:09:31.018,3.200,0.034521,-0.018289,1.778253,1.103,-2.242,1.069,32.20
2026-02-13 16:09:31.118,3.300,0.035741,-0.016336,1.775567,1.355,-2.341,0.733,32.25
2026-02-13 16:09:31.218,3.400,0.036229,-0.020242,1.778497,1.171,-2.380,0.848,32.20
2026-02-13 16:09:31.317,3.500,0.036229,-0.018289,1.776299,1.301,-1.952,0.436,32.05
2026-02-13 16:09:31.417,3.600,0.033788,-0.020975,1.781182,1.110,-2.311,1.306,32.10
2026-02-13 16:09:31.517,3.700,0.036229,-0.019266,1.781915,1.042,-2.319,0.695,32.10
2026-02-13 16:09:31.617,3.800,0.037694,-0.014871,1.779717,0.858,-2.219,0.512,32.20
2026-02-13 16:09:31.717,3.900,0.033788,-0.019754,1.781182,1.339,-2.509,0.871,32.00
2026-02-13 16:09:31.817,4.000,0.030126,-0.022684,1.778253,1.202,-2.380,0.733,32.10
2026-02-13 16:09:31.917,4.100,0.033788,-0.024148,1.770684,1.309,-2.166,0.703,32.10
2026-02-13 16:09:32.018,4.200,0.030614,-0.021707,1.770440,1.309,-2.204,0.810,32.10
2026-02-13 16:09:32.118,4.300,0.034032,-0.017801,1.777276,1.271,-2.013,0.718,32.20
2026-02-13 16:09:32.218,4.400,0.031347,-0.015848,1.781182,1.194,-2.258,0.772,32.05
2026-02-13 16:09:32.317,4.500,0.035497,-0.017068,1.779229,1.156,-2.303,0.741,32.20
2026-02-13 16:09:32.418,4.600,0.034276,-0.019022,1.781426,1.149,-2.265,1.016,32.20
2026-02-13 16:09:32.517,4.700,0.036229,-0.018533,1.778008,1.118,-2.112,0.741,32.20
2026-02-13 16:09:32.618,4.800,0.037206,-0.014871,1.774346,1.141,-2.219,0.649,32.25
2026-02-13 16:09:32.718,4.900,0.031835,-0.018533,1.774102,1.278,-2.074,1.031,32.29
2026-02-13 16:09:32.817,5.000,0.028905,-0.018045,1.777032,1.171,-2.517,1.176,32.39
2026-02-13 16:09:32.917,5.100,0.037694,-0.015359,1.776544,1.103,-2.311,0.825,32.20
2026-02-13 16:09:33.017,5.200,0.034765,-0.022928,1.777764,1.057,-2.250,0.764,32.29
2026-02-13 16:09:33.117,5.300,0.030858,-0.019266,1.777520,1.164,-2.410,0.871,32.10
2026-02-13 16:09:33.217,5.400,0.031591,-0.021463,1.771172,1.080,-2.090,0.672,32.29
2026-02-13 16:09:33.318,5.500,0.032812,-0.015848,1.778008,1.026,-2.067,0.779,32.20
2026-02-13 16:09:33.417,5.600,0.032323,-0.018289,1.777520,1.065,-2.235,0.962,32.29
2026-02-13 16:09:33.517,5.700,0.031835,-0.018045,1.768731,0.996,-2.029,0.665,32.29
2026-02-13 16:09:33.617,5.800,0.029882,-0.021707,1.781915,1.149,-2.112,0.886,32.20
2026-02-13 16:09:33.717,5.900,0.031347,-0.016824,1.782647,1.034,-2.326,0.726,32.29
2026-02-13 16:09:33.817,6.000,0.035253,-0.016824,1.785333,1.179,-2.334,0.680,32.25
2026-02-13 16:09:33.918,6.100,0.034765,-0.016580,1.773370,1.133,-2.166,0.856,32.20
2026-02-13 16:09:34.018,6.200,0.033788,-0.014627,1.781182,1.057,-2.334,0.863,32.54
2026-02-13 16:09:34.117,6.300,0.031835,-0.012186,1.776788,1.232,-2.227,0.795,32.20
2026-02-13 16:09:34.217,6.400,0.035497,-0.014383,1.776544,1.026,-1.960,0.703,32.10
2026-02-13 16:09:34.317,6.500,0.031347,-0.018045,1.772149,1.248,-2.219,0.695,32.10
2026-02-13 16:09:34.417,6.600,0.029882,-0.015848,1.770440,1.439,-1.998,0.901,32.20
2026-02-13 16:09:34.517,6.700,0.028173,-0.017313,1.775811,0.912,-2.380,0.932,32.20
2026-02-13 16:09:34.618,6.800,0.031347,-0.018289,1.775567,0.935,-2.456,0.878,32.25
2026-02-13 16:09:34.717,6.900,0.036474,-0.019022,1.774102,1.210,-2.349,0.695,32.10
2026-02-13 16:09:34.818,7.000,0.032079,-0.021463,1.780938,1.332,-2.425,0.642,32.05
2026-02-13 16:09:34.918,7.100,0.034521,-0.016092,1.777276,1.187,-2.067,0.917,32.00
2026-02-13 16:09:35.017,7.200,0.031347,-0.016580,1.779473,1.141,-2.273,0.726,32.20
2026-02-13 16:09:35.117,7.300,0.032079,-0.019266,1.772881,1.103,-2.036,0.749,32.10
2026-02-13 16:09:35.217,7.400,0.033056,-0.015115,1.779473,1.149,-2.219,0.993,32.05
2026-02-13 16:09:35.317,7.500,0.033056,-0.017557,1.778741,1.294,-2.441,0.856,32.20
2026-02-13 16:09:35.417,7.600,0.031103,-0.014871,1.778741,1.179,-2.135,0.909,31.90
2026-02-13 16:09:35.517,7.700,0.031347,-0.016580,1.772637,1.248,-2.357,0.779,32.25
2026-02-13 16:09:35.617,7.800,0.033544,-0.016336,1.779717,0.988,-2.250,0.596,32.25
2026-02-13 16:09:35.717,7.900,0.033544,-0.021219,1.776299,1.423,-2.227,0.634,32.20
2026-02-13 16:09:35.817,8.000,0.034765,-0.018533,1.772637,1.156,-2.311,0.978,32.29
2026-02-13 16:09:35.918,8.100,0.032323,-0.018533,1.776544,1.294,-2.250,0.795,32.20
2026-02-13 16:09:36.017,8.200,0.035009,-0.016092,1.774835,1.263,-2.105,0.871,32.29
2026-02-13 16:09:36.117,8.300,0.032567,-0.017313,1.776544,1.003,-2.372,0.726,32.29
2026-02-13 16:09:36.217,8.400,0.032079,-0.018045,1.777032,1.026,-2.219,0.810,31.76
2026-02-13 16:09:36.317,8.500,0.034765,-0.015115,1.774102,1.225,-2.525,0.619,32.44
2026-02-13 16:09:36.417,8.600,0.032079,-0.018533,1.780694,1.057,-2.364,1.024,32.20
2026-02-13 16:09:36.517,8.700,0.033544,-0.022684,1.776788,1.156,-2.143,0.840,32.20
2026-02-13 16:09:36.617,8.800,0.036718,-0.019022,1.776788,1.225,-2.227,0.520,32.20
2026-02-13 16:09:36.717,8.900,0.027440,-0.019510,1.779229,1.164,-2.357,0.634,32.10
2026-02-13 16:09:36.818,9.000,0.033788,-0.018045,1.775811,1.194,-2.448,0.596,32.25
2026-02-13 16:09:36.918,9.100,0.031347,-0.018289,1.775079,1.294,-2.403,0.802,32.10
2026-02-13 16:09:37.017,9.200,0.034765,-0.016824,1.780450,1.034,-2.311,0.787,32.25
2026-02-13 16:09:37.117,9.300,0.034765,-0.019022,1.773370,1.271,-2.082,0.825,32.10
2026-02-13 16:09:37.217,9.400,0.033544,-0.013895,1.775811,1.065,-2.143,0.688,32.20
2026-02-13 16:09:37.317,9.500,0.033056,-0.018777,1.780694,1.271,-2.219,0.459,32.29
2026-02-13 16:09:37.418,9.600,0.030126,-0.013406,1.779717,1.164,-2.143,0.756,32.25
2026-02-13 16:09:37.518,9.700,0.033300,-0.017068,1.772881,1.126,-2.349,0.359,32.25
2026-02-13 16:09:37.617,9.800,0.032812,-0.017801,1.775567,1.133,-2.196,0.787,32.29
2026-02-13 16:09:37.717,9.900,0.035497,-0.018289,1.779962,1.133,-2.403,0.795,32.10
2026-02-13 16:09:37.818,10.000,0.033300,-0.019022,1.776299,1.347,-2.280,0.787,32.10
2026-02-13 16:09:37.918,10.100,0.035009,-0.015359,1.778253,1.110,-2.151,0.848,32.10
2026-02-13 16:09:38.017,10.200,0.031835,-0.015604,1.776544,0.843,-2.265,0.672,32.39
2026-02-13 16:09:38.117,10.300,0.028905,-0.016336,1.774102,1.278,-2.258,0.703,32.20
2026-02-13 16:09:38.217,10.400,0.032812,-0.015359,1.778985,1.210,-2.326,0.871,32.20
2026-02-13 16:09:38.317,10.500,0.031103,-0.021463,1.777764,1.133,-1.922,0.779,32.20
2026-02-13 16:09:38.417,10.600,0.029149,-0.019266,1.772637,1.278,-2.135,0.726,32.20
2026-02-13 16:09:38.518,10.700,0.034765,-0.017801,1.776055,1.126,-2.181,1.001,32.29
2026-02-13 16:09:38.618,10.800,0.037206,-0.018777,1.778985,1.217,-2.196,0.733,32.25
2026-02-13 16:09:38.718,10.900,0.032567,-0.016824,1.775811,1.355,-2.189,0.703,32.29
2026-02-13 16:09:38.818,11.000,0.034765,-0.017557,1.774346,1.019,-2.380,0.550,32.25
2026-02-13 16:09:38.918,11.100,0.033056,-0.019510,1.777520,1.164,-2.456,0.962,32.10
2026-02-13 16:09:39.018,11.200,0.032812,-0.015359,1.775323,0.965,-2.425,0.764,32.05
2026-02-13 16:09:39.117,11.300,0.033544,-0.016092,1.780938,1.271,-2.273,0.649,32.20
2026-02-13 16:09:39.217,11.400,0.036718,-0.022439,1.776299,1.271,-2.380,0.871,32.00
2026-02-13 16:09:39.317,11.500,0.035253,-0.018533,1.772637,1.439,-2.326,0.978,32.10
2026-02-13 16:09:39.417,11.600,0.030370,-0.015848,1.775323,1.049,-2.112,0.764,32.10
2026-02-13 16:09:39.517,11.700,0.030858,-0.018777,1.779473,1.255,-2.418,0.726,32.59
2026-02-13 16:09:39.617,11.800,0.027440,-0.016824,1.773858,1.248,-2.112,0.802,32.20
2026-02-13 16:09:39.717,11.900,0.032812,-0.021219,1.778985,1.034,-2.242,0.756,32.29
2026-02-13 16:09:39.818,12.000,0.031591,-0.015359,1.767510,1.026,-2.204,0.878,32.20
2026-02-13 16:09:39.918,12.100,0.034032,-0.017801,1.778741,1.003,-2.174,0.787,32.29
2026-02-13 16:09:40.017,12.200,0.031591,-0.016336,1.781915,1.072,-2.380,0.527,32.00
2026-02-13 16:09:40.117,12.300,0.035253,-0.018533,1.775811,1.378,-2.036,0.795,32.29
2026-02-13 16:09:40.217,12.400,0.034521,-0.019754,1.778497,1.469,-2.219,1.016,32.20
2026-02-13 16:09:40.318,12.500,0.034032,-0.017313,1.779962,1.294,-2.090,0.657,32.20
2026-02-13 16:09:40.417,12.600,0.031103,-0.018777,1.777520,1.003,-2.196,0.886,32.20
2026-02-13 16:09:40.517,12.700,0.033544,-0.017068,1.778008,1.263,-2.250,0.810,32.25
2026-02-13 16:09:40.617,12.800,0.031591,-0.017068,1.778741,1.179,-2.273,0.405,32.10
2026-02-13 16:09:40.717,12.900,0.032812,-0.017801,1.776299,1.362,-2.189,0.627,32.54
2026-02-13 16:09:40.817,13.000,0.033300,-0.016580,1.777276,1.126,-2.112,0.443,32.10
2026-02-13 16:09:40.917,13.100,0.035741,-0.017801,1.780206,1.065,-2.502,0.718,32.29
2026-02-13 16:09:41.017,13.200,0.034765,-0.017801,1.774835,1.194,-2.151,0.924,32.20
2026-02-13 16:09:41.117,13.300,0.034521,-0.015604,1.783135,1.294,-2.196,0.680,32.10
2026-02-13 16:09:41.217,13.400,0.034521,-0.019266,1.776544,1.179,-2.235,0.863,32.39
2026-02-13 16:09:41.317,13.500,0.035985,-0.017557,1.778008,0.919,-2.029,0.955,32.20
2026-02-13 16:09:41.417,13.600,0.030370,-0.018045,1.779229,1.164,-2.464,0.665,32.44
2026-02-13 16:09:41.517,13.700,0.031103,-0.016336,1.776544,0.958,-2.204,0.787,32.39
2026-02-13 16:09:41.617,13.800,0.030370,-0.020486,1.784600,1.324,-2.494,0.581,32.39
2026-02-13 16:09:41.717,13.900,0.031347,-0.020730,1.774346,1.065,-2.357,0.833,32.20
2026-02-13 16:09:41.817,14.000,0.032812,-0.019510,1.783380,1.042,-2.487,0.856,32.25
2026-02-13 16:09:41.918,14.100,0.033788,-0.016092,1.778008,0.996,-2.280,0.550,32.59
2026-02-13 16:09:42.017,14.200,0.032812,-0.019022,1.774346,0.904,-2.174,0.611,32.44
2026-02-13 16:09:42.117,14.300,0.033788,-0.019022,1.769952,1.362,-2.525,0.810,32.29
2026-02-13 16:09:42.217,14.400,0.036474,-0.016092,1.778741,1.301,-2.296,0.848,32.10
2026-02-13 16:09:42.317,14.500,0.032079,-0.015604,1.775079,1.248,-1.998,0.955,32.10
2026-02-13 16:09:42.417,14.600,0.032323,-0.017313,1.772393,1.141,-2.456,0.764,32.10
2026-02-13 16:09:42.517,14.700,0.032812,-0.020730,1.775811,1.179,-2.097,0.817,32.05
2026-02-13 16:09:42.617,14.800,0.033056,-0.018777,1.780450,1.278,-2.395,0.878,32.39
2026-02-13 16:09:42.717,14.900,0.035497,-0.019754,1.771172,1.225,-2.425,0.596,32.29
2026-02-13 16:09:42.817,15.000,0.034765,-0.016336,1.776055,1.309,-2.326,0.947,32.25
2026-02-13 16:09:42.917,15.100,0.034765,-0.019510,1.770928,1.271,-2.196,0.795,32.29
2026-02-13 16:09:43.017,15.200,0.031103,-0.020486,1.771661,1.065,-2.166,0.871,32.29
2026-02-13 16:09:43.117,15.300,0.035009,-0.016580,1.777764,0.981,-2.135,0.520,32.39
2026-02-13 16:09:43.217,15.400,0.034521,-0.014871,1.776299,1.072,-1.952,0.665,32.20
2026-02-13 16:09:43.317,15.500,0.036229,-0.017068,1.781182,1.370,-2.311,1.199,32.10
2026-02-13 16:09:43.417,15.600,0.031835,-0.018777,1.777764,1.301,-2.280,0.703,32.29
2026-02-13 16:09:43.517,15.700,0.035009,-0.019022,1.777276,1.156,-2.235,0.878,32.10
2026-02-13 16:09:43.617,15.800,0.031835,-0.018045,1.780694,1.301,-2.280,0.871,32.00
2026-02-13 16:09:43.717,15.900,0.031591,-0.019022,1.784112,1.110,-2.044,0.504,32.20
2026-02-13 16:09:43.817,16.000,0.030126,-0.017068,1.784112,1.133,-2.151,0.840,32.10
2026-02-13 16:09:43.917,16.100,0.034032,-0.017557,1.774590,1.385,-2.341,0.504,32.39
2026-02-13 16:09:44.018,16.200,0.035253,-0.017557,1.780206,1.065,-2.242,0.825,32.44
2026-02-13 16:09:44.117,16.300,0.035497,-0.018777,1.770684,0.736,-2.189,0.863,32.29
2026-02-13 16:09:44.217,16.400,0.036718,-0.013895,1.774835,1.072,-2.006,1.039,32.20
2026-02-13 16:09:44.317,16.500,0.034276,-0.016336,1.778985,1.179,-2.265,0.871,32.54
2026-02-13 16:09:44.417,16.600,0.029149,-0.014871,1.778985,1.164,-2.258,0.833,32.29
2026-02-13 16:09:44.517,16.700,0.032567,-0.018777,1.778985,0.919,-2.265,0.474,32.29
2026-02-13 16:09:44.617,16.800,0.037694,-0.015359,1.765801,1.232,-2.219,1.054,32.20
2026-02-13 16:09:44.717,16.900,0.034521,-0.018777,1.778253,1.217,-2.135,0.749,32.39
2026-02-13 16:09:44.817,17.000,0.038427,-0.020975,1.778253,1.240,-2.349,0.993,32.20
2026-02-13 16:09:44.917,17.100,0.036718,-0.017068,1.776544,0.965,-2.082,0.649,32.20
2026-02-13 16:09:45.017,17.200,0.032079,-0.017557,1.779473,1.240,-2.021,0.810,32.29
2026-02-13 16:09:45.117,17.300,0.031347,-0.017068,1.780694,1.011,-2.494,0.627,32.25
2026-02-13 16:09:45.217,17.400,0.031103,-0.021951,1.777276,1.301,-2.166,1.161,32.29
2026-02-13 16:09:45.317,17.500,0.032567,-0.018045,1.776544,1.309,-2.174,0.573,32.05
2026-02-13 16:09:45.417,17.600,0.032079,-0.019754,1.780450,1.095,-2.174,0.634,32.44
2026-02-13 16:09:45.517,17.700,0.035985,-0.020242,1.775811,0.866,-2.403,0.795,32.25
2026-02-13 16:09:45.617,17.800,0.033056,-0.018777,1.774835,1.210,-2.487,0.680,32.00
2026-02-13 16:09:45.717,17.900,0.032323,-0.018533,1.778253,1.133,-2.410,0.894,32.10
2026-02-13 16:09:45.817,18.000,0.028905,-0.019998,1.773126,1.049,-2.395,0.711,32.20
2026-02-13 16:09:45.917,18.100,0.030370,-0.021707,1.778985,1.179,-2.303,1.054,32.20
2026-02-13 16:09:46.017,18.200,0.032323,-0.020242,1.775079,1.011,-2.051,0.741,32.64
2026-02-13 16:09:46.117,18.300,0.032323,-0.019510,1.781182,1.240,-2.128,0.932,32.05
2026-02-13 16:09:46.217,18.400,0.033788,-0.017801,1.776055,1.324,-2.441,0.749,32.20
2026-02-13 16:09:46.317,18.500,0.033788,-0.020975,1.774346,1.171,-2.036,0.695,32.44
2026-02-13 16:09:46.417,18.600,0.033056,-0.017313,1.779717,1.103,-2.303,0.833,32.20
2026-02-13 16:09:46.517,18.700,0.031835,-0.016336,1.776788,1.240,-2.158,0.863,32.29
2026-02-13 16:09:46.617,18.800,0.035497,-0.016092,1.781671,0.973,-2.387,0.665,32.39
2026-02-13 16:09:46.717,18.900,0.035985,-0.019998,1.773126,1.378,-2.471,0.634,32.05
2026-02-13 16:09:46.817,19.000,0.032567,-0.016580,1.776544,1.042,-2.204,0.649,32.25
2026-02-13 16:09:46.917,19.100,0.034765,-0.013895,1.778497,1.187,-2.006,0.848,32.25
2026-02-13 16:09:47.017,19.200,0.034276,-0.016336,1.770440,1.103,-2.265,0.611,32.29
2026-02-13 16:09:47.118,19.300,0.033056,-0.018045,1.776299,1.202,-2.158,0.627,32.29
2026-02-13 16:09:47.218,19.400,0.033300,-0.016336,1.778497,1.034,-2.196,0.802,32.20
2026-02-13 16:09:47.317,19.500,0.035009,-0.018289,1.776299,1.355,-2.181,1.146,32.05
2026-02-13 16:09:47.418,19.600,0.029149,-0.018289,1.778253,1.003,-2.196,0.695,32.54
2026-02-13 16:09:47.517,19.700,0.035497,-0.018289,1.777764,1.118,-1.952,0.840,32.25
2026-02-13 16:09:47.617,19.800,0.031835,-0.016092,1.775811,1.011,-2.349,0.924,32.20
2026-02-13 16:09:47.717,19.900,0.031835,-0.020730,1.777032,1.110,-1.960,0.901,32.20
2026-02-13 16:09:47.818,20.000,0.035741,-0.018289,1.777276,1.080,-2.174,1.046,32.00
2026-02-13 16:09:47.917,20.100,0.028661,-0.021463,1.769464,1.049,-2.181,1.146,32.10
2026-02-13 16:09:48.017,20.200,0.034032,-0.021463,1.778741,1.095,-2.265,0.504,32.20
2026-02-13 16:09:48.117,20.300,0.034276,-0.019998,1.771661,1.194,-2.319,0.917,32.20
2026-02-13 16:09:48.219,20.400,0.035985,-0.016336,1.777276,0.996,-2.189,0.772,32.20
2026-02-13 16:09:48.318,20.500,0.038183,-0.019754,1.774590,1.179,-2.174,0.909,32.29
2026-02-13 16:09:48.418,20.600,0.037206,-0.019510,1.779717,1.240,-2.479,0.711,32.20
2026-02-13 16:09:48.517,20.700,0.037206,-0.018289,1.777764,1.309,-2.471,0.512,32.39
2026-02-13 16:09:48.618,20.800,0.033300,-0.017801,1.772393,1.263,-2.189,0.611,32.20
2026-02-13 16:09:48.717,20.900,0.030126,-0.018533,1.775811,0.996,-2.250,0.749,32.29
2026-02-13 16:09:48.818,21.000,0.035497,-0.023904,1.776544,1.255,-2.280,0.657,32.25
2026-02-13 16:09:48.918,21.100,0.032567,-0.020975,1.778741,1.110,-2.181,0.802,32.20
2026-02-13 16:09:49.018,21.200,0.028173,-0.020486,1.778008,1.225,-2.135,0.947,32.39
2026-02-13 16:09:49.117,21.300,0.032812,-0.017557,1.776544,1.431,-2.288,0.718,32.39
2026-02-13 16:09:49.217,21.400,0.028661,-0.020486,1.779473,0.973,-2.151,0.749,32.29
2026-02-13 16:09:49.317,21.500,0.031591,-0.015604,1.778741,1.294,-2.158,0.894,32.39
2026-02-13 16:09:49.417,21.600,0.031835,-0.016580,1.776788,1.126,-2.334,0.741,32.54
2026-02-13 16:09:49.517,21.700,0.031591,-0.017557,1.776299,1.194,-2.258,0.688,32.39
2026-02-13 16:09:49.617,21.800,0.036474,-0.017801,1.773858,0.973,-1.945,0.962,32.05
2026-02-13 16:09:49.717,21.900,0.034032,-0.016092,1.775811,1.393,-2.479,0.795,32.10
2026-02-13 16:09:49.818,22.000,0.034032,-0.020486,1.777520,1.095,-2.341,0.726,32.05
2026-02-13 16:09:49.918,22.100,0.030370,-0.019266,1.775323,1.286,-2.151,0.649,32.54
2026-02-13 16:09:50.018,22.200,0.036718,-0.017313,1.778985,1.362,-2.242,0.581,32.20
2026-02-13 16:09:50.117,22.300,0.031103,-0.022928,1.772637,0.919,-2.090,0.688,32.20
2026-02-13 16:09:50.217,22.400,0.031103,-0.016092,1.775567,1.034,-2.219,0.642,32.20
2026-02-13 16:09:50.317,22.500,0.035741,-0.018533,1.779229,0.828,-2.212,0.795,32.29
2026-02-13 16:09:50.417,22.600,0.038183,-0.020486,1.772393,1.087,-2.273,0.726,32.25
2026-02-13 16:09:50.517,22.700,0.032323,-0.019022,1.780938,1.011,-2.311,0.779,32.44
2026-02-13 16:09:50.617,22.800,0.035741,-0.022195,1.771905,1.126,-2.105,0.802,32.10
2026-02-13 16:09:50.717,22.900,0.033788,-0.020975,1.783135,1.339,-1.761,0.726,32.20
2026-02-13 16:09:50.817,23.000,0.033056,-0.015848,1.778253,1.202,-2.380,0.695,32.05
2026-02-13 16:09:50.917,23.100,0.033544,-0.017801,1.775323,1.126,-2.326,0.627,32.39
2026-02-13 16:09:51.017,23.200,0.036962,-0.015115,1.775079,0.889,-2.112,0.909,32.10
2026-02-13 16:09:51.117,23.300,0.036474,-0.017068,1.777276,1.087,-2.219,0.695,32.39
2026-02-13 16:09:51.217,23.400,0.034521,-0.019754,1.782891,1.087,-2.235,0.901,32.25
2026-02-13 16:09:51.317,23.500,0.036962,-0.018777,1.777764,1.240,-2.196,0.779,32.00
2026-02-13 16:09:51.417,23.600,0.033788,-0.021707,1.777032,1.255,-2.639,0.749,32.29
2026-02-13 16:09:51.517,23.700,0.033544,-0.019510,1.782159,1.171,-2.403,0.871,32.20
2026-02-13 16:09:51.617,23.800,0.034765,-0.020730,1.779473,1.248,-2.151,0.787,32.39
2026-02-13 16:09:51.717,23.900,0.035497,-0.016580,1.775323,1.217,-2.403,0.688,32.29
2026-02-13 16:09:51.817,24.000,0.032079,-0.014627,1.772881,1.171,-2.441,0.787,32.39
2026-02-13 16:09:51.918,24.100,0.029149,-0.019022,1.780694,0.973,-2.357,0.917,32.20
2026-02-13 16:09:52.017,24.200,0.032567,-0.017313,1.775323,1.164,-2.364,0.596,32.20
2026-02-13 16:09:52.117,24.300,0.032079,-0.018777,1.778741,1.171,-2.517,0.940,32.29
2026-02-13 16:09:52.217,24.400,0.032079,-0.014383,1.773370,0.935,-2.067,0.833,32.10
2026-02-13 16:09:52.318,24.500,0.035253,-0.018533,1.778985,1.164,-2.425,0.573,32.20
2026-02-13 16:09:52.417,24.600,0.035253,-0.015848,1.778253,1.118,-2.280,1.031,32.59
2026-02-13 16:09:52.517,24.700,0.028905,-0.019754,1.775811,1.416,-2.425,1.054,32.44
2026-02-13 16:09:52.617,24.800,0.030858,-0.016580,1.774590,1.171,-2.349,0.474,32.29
2026-02-13 16:09:52.717,24.900,0.034765,-0.017557,1.774835,1.110,-2.204,0.634,32.20
2026-02-13 16:09:52.817,25.000,0.032079,-0.018289,1.776299,1.210,-2.051,0.634,32.05
2026-02-13 16:09:52.918,25.100,0.035497,-0.016824,1.774346,1.255,-2.112,0.695,32.00
2026-02-13 16:09:53.017,25.200,0.032567,-0.016580,1.773614,1.103,-1.853,0.779,32.20
2026-02-13 16:09:53.117,25.300,0.033544,-0.016092,1.780450,1.194,-2.235,0.970,32.39
2026-02-13 16:09:53.217,25.400,0.035009,-0.018533,1.774835,1.141,-2.219,0.680,32.20
2026-02-13 16:09:53.317,25.500,0.031591,-0.014139,1.778985,1.316,-2.166,0.627,32.59
2026-02-13 16:09:53.417,25.600,0.033300,-0.013895,1.779473,1.309,-2.357,0.756,32.44
2026-02-13 16:09:53.517,25.700,0.031591,-0.017801,1.780694,1.232,-2.364,0.779,32.29
2026-02-13 16:09:53.617,25.800,0.029394,-0.017557,1.776299,1.278,-2.273,0.527,32.20
2026-02-13 16:09:53.717,25.900,0.035497,-0.016580,1.773858,1.217,-2.044,0.840,32.20
2026-02-13 16:09:53.817,26.000,0.032567,-0.017313,1.780450,1.370,-2.196,0.802,32.54
2026-02-13 16:09:53.917,26.100,0.034032,-0.015359,1.779717,0.927,-2.074,0.993,32.39
2026-02-13 16:09:54.017,26.200,0.033056,-0.018289,1.772637,1.446,-2.067,0.749,32.25
2026-02-13 16:09:54.117,26.300,0.031347,-0.020486,1.776055,1.011,-2.181,0.627,32.25
2026-02-13 16:09:54.217,26.400,0.035497,-0.018533,1.771661,1.286,-2.288,0.970,32.54
2026-02-13 16:09:54.317,26.500,0.030370,-0.016580,1.774835,1.065,-2.280,1.039,32.39
